Когато степента на изява на гена зависи от броя на доминантните алели в _ на индивида, полимерията се нарича _.;генотипа, кумулативна;Тема 46
При един тип комплементарно взаимодействие _ алели на двата гена имат различна самостоятелна _ изява.;доминантните, фенотипна;Тема 46
При кръстосване на _ кокошки с розовиден гребен и петел с граховиден гребен, в F₁ всички птици имат _ гребен.;чисти линии, ореховиден;Тема 46
При полимерното взаимодействие, белегът се определя от действието на два и повече _, действащи _ върху развитието на признака.;гена, еднопосочно;Тема 46
При рецесивно _ взаимодействие рецесивните алели _ в състояние потискат фенотипната изява на алелите на другия ген.;епистатично, хомозиготно;Тема 46
При некумулативна полимерия се унаследяват предимно _ признаци,  като броят на _ алели не се сумира.;качествени, доминантните;Тема 46
Чрез полимерия се унаследяват _ признаци, като _ алели подсилват в еднаква степен проявата на признака.;количествени, доминантните;Тема 46
Пурпурният цвят на венчелистчетата при растението миризливо секирче се определя от пигмента _, което е пример за _ взаимодействие на гените.;антоциан, комплементарно;Тема 47
Полът е съвкупност от признаци и свойства, чрез които се осъществява _ на вида и _ на наследствената информация от едно поколение на друго.;възпроизводството, предаването;Тема 47
При разделнополовите животни съотношението между _ и _ индивиди е 1:1.;мъжките, женските;Тема 47
Яйцеклетките съдържат една и съща _ хромозома, затова женският пол се нарича _ пол.;Х, хомогаметен;Тема 47
При човека мъжкият пол е _ и образува сперматозоиди с _ полови хромозоми в равни количества.;хетерогаметен, различни;Тема 47
Женските индивиди при човека имат _ кариотип, a мъжките _ кариотип.;44A+XX, 44A+XY;Тема 47
При _ в соматичните клетки на женските индивиди има _ хромозома повече, отколкото в мъжките.;дървениците, една;Тема 47
Птиците, пеперудите и някои риби са с _ мъжки пол и _ женски пол.;хомогаметен, хетерогаметен;Тема 47
Белези, определени от гени, които са разположени в _ хромозоми, се наричат _ с пола.;половите, скачени;Тема 47
Унаследяване, при което белегът на майка се предава на _, а белегът на бащата се предава _ се нарича унаследяване на кръст.;синовете, дъщерите;Тема 47
Диплоиден индивид, който има само един _ на даден ген, се нарича _.;алел, хемизиготен;Тема 47
При кръстосване на чисти линии женски мухи с _ и мъжки _ с очи още в F₁ признакът цвят на очите се разпада в съотношение 1:1.;бели, червени;Тема 47
При кръстосване на чисти линии женски мухи с _ и мъжки с _ очи всички индивиди от F₁ имат червени очи.;червени, бели;Тема 47
Ако сперматозоидът е с Х-хромозома, от зиготата ще се развие индивид от _ пол, ако е с У-хромозома - от _ пол.;женски, мъжки;Тема 47
При признаците, зависими от пола, гените са локализирани в _, но при _ индивиди в зависимост от вида на половите хормони фенотипната изява е различна.;автозомите, хетерозиготните;Тема 47
При човека и повечето животни женският пол е _, а мъжкият - _.;хомогаметен, хетерогаметен;Тема 47
При епигамният механизъм за определяне на пола, той се детерминира _ оплождането и зависи от _ на средата.;след, условията;Тема 47
Прогамно полът се определя _ оплождането и зависи от количеството на хранителните вещества в _ и нейните размери.;преди, яйцеклетката;Тема 47
При човека сперматозоидите са два типа, като половината имат _ хромозоми, а другата половина _.;22А+Х, 22А+У;Тема 47
Телесни признаци, определени от гени, разположени в _ хромозоми, се наричат _ с пола.;половите, скачени (свързани);Тема 47
Гените за признаците, ограничени от пола, се намират в _,  но за активирането им са отговорни съответните _ хормони.;автозомите, полови;Тема 47
Алелът за оплешивяване се проявява като _ в присъствие на тестостерон и като _ в присъствие на естрогени.;доминантен, рецесивен;Тема 47
Гени, разположени в една _, се наричат _ гени.;хромозома, скачени;Тема 48
При мейотичното делене _ на майчината клетка се комбинират случайно в дъщерните и случайно се комбинират и _ в тях гени.;хромозомите, скачените;Тема 48
Индивиди, които се развиват от _ с хромозоми, непретърпели _, се наричат родителски тип. ;гамети, кросинговър;Тема 48
Кросинговър се нарича _ на съответни участъци между несестрински хроматиди на хомоложни хромозоми, събрани в _.;обмяната, бивалент;Тема 48
При кръстосване на дрозофила със сиво тяло и развити крила с дрозофила с черно тяло и закърнели крила в F₁ всички мухи са със _ тяло и _ крила. ;сиво, развити;Тема 48
Родителският тип индивиди винаги преобладават _ над _ индивиди. ;количествено, кросовърните;Тема 48
Индивиди, които се развиват от _ с _, претърпели кросинговър, се наричат кросовърни.;гамети, хромозоми;Тема 48
Непълното _ на гените позволява да се определи последователността на гените в една _, както и разстоянието между тях.;скачване, хромозоми;Тема 48
Разстоянието между _ в една хромозома се измерва в единица, наречена _.;гените, морганид;Тема 48
Всеки ген има точно определено _ в хромозомата, наречено _.;място, локус;Тема 48
При кръстосване на _, ако двата гена се намират в една и съща хромозома, то е вярно следното: имаме разпадане на белезите в съотношение _.;дихибриди, 3:1;Тема 48
Непълното скачване на гените позволява да се определи последователността на гените в една _, както и _ между тях.;хромозома, разстоянието;Тема 48
Честотата на кросинговъра зависи от разстоянието между _. Колкото по-голямо е между тях, толкова вероятността за кросинговър е _.;гените, по-голяма;Тема 48
През _ на мейозата между _ хроматиди на хомоложните хромозоми се разменят съответни участъци.;профаза 1, несестринските;Тема 49
Изменчивостта бива _ и _.;генотипна, фенотипна (модификационна);Тема 49
Изменчивостта отразява връзката между _ и _.;организмите, средата;Тема 49
Наследствената изменчивост е резултат от промени в _ и се предава в _.;генотипа, поколенията;Тема 49
Измененията при ненаследствената изменчивост ca предизвикани от определени _ на средата и не се _.;фактори, унаследяват;Тема 49
Модификациите са _ изменения, предизвикани от външни фактори на средата в индивиди със сходен _.;обратими, фенотип;Тема 49
При бозайниците _ и дължината на козината им зависи от _ на околната среда.;гъстотата, температурата;Тема 49
Цветовете на хибридната китайска иглика при 20 градуса и ниска влажност са _, а при 30 градуса и висока влажност са _.;червени, бели;Тема 49
Цветът на козината на хималайския заек при температура 10 градуса e _, а при 30 градуса е _.;черна, бяла;Тема 49
За модификациите е характерно, че са пропорционални на _ и _ на действие на фактора на околната среда.;силата, продължителността;Тема 49
Модификациите имат _ значение за индивидите, защото изменението във фенотипа под въздействие на средата е _ за организмите.;приспособително, полезно;Тема 49
Модификационната изменчивост показва, че в поколенията се унаследяват не самите _, а генетичната информация за формирането им под въздействие на _ на средата.;белези, условията;Тема 49
Норма на _ се нарича _, в които даден белег се променя под действието на средата.;реакция, границите;Тема 49
Генотипната изменчивост бива _ и _.;комбинативна, мутационна;Тема 49
Мутационната изменчивост е резултат от изменения в молекулите на _ и броя и _ на хромозомите.;ДНК, структурата;Тема 49
По природа мутагенните фактори са: физични, _ и _.;химични, биологични;Тема 49
B зависимост от вида на клетките, в които ca възникнали, мутациите са: _ и _.;соматични, генеративни;Тема 49
В зависимост от начина, по който се проявяват, мутациите са: _ и _.;соматични, генеративни;Тема 49
В зависимост от жизнеността на индивидите мутациите са: _ и _.;полулетални, летални;Тема 49
В зависимост от количеството на засегнатия генетичен материал мутациите биват: генни, _ и _.;хромозомни, геномни;Тема 49
Оцветяването на козината при сиамската котка подобно на хималайския заек се повлиява от _ на околната среда и е пример за _ изменчивост.;температурата, модификационна (фенотипна);Тема 49
Модификационната изменчивост доказва, че ce унаследяват не готови _, а възможността те да се изменят по определен начин и в определени _.;признаци, граници;Тема 49
Характерна само за видове с полово размножаване е _ изменчивост, а за всички видове _ изменчивост.;комбинативната, мутационната;Тема 49
По време на процеса мейоза се осъществява процесът _, който е един от механизмите за получаване на _ изменчивост.;кросинговър, комбинативна;Тема 49
Мутациите, които остават скрити в _ състояние, но се проявяват само в _ състояние се наричат рецесивни.;хетерозиготно, хомозиготно;Тема 50
Генните мутации са резултат от промяна в _ последователност на _.;нуклеотидната, гена (ДНК);Тема 50
Генните мутации не могат да се наблюдават с _ микроскоп, за възникването им можем да съдим само по тяхната _.;светлинен, проява;Тема 50
Структурните хромозомните мутации ca два вида: _ и _ според броя на засегнатите хромозоми.;вътрехромозомни, междухромозомни;Тема 50
Делецията е _ мутация, при която се губи от _ хромозомата. ;вътрехромозомна, фрагмент (участък);Тема 50
Резултат от делецията е на _ хромозомата и загуба на _ информация. ;скъсяване, наследствена;Тема 50
Дупликацията е вътрехромозомна мутация, при която _ е повторен два или повече пъти в _.;фрагмент, хромозомата;Тема 50
Резултатът от дупликацията е _ на хромозомата и увеличаване на броя на _ в нея. ;удължаване, гените;Тема 50
Обикновено големите дупликации намаляват _ и _ на индивидите.;жизнеността, плодовитостта;Тема 50
Инверсията е _ мутация, при която фрагментът не се губи, а само се _ на 180 градуса.;вътрехромозомна, завърта;Тема 50
Резултатът от инверсията е промяна в последователността на _ в хромозомата, като това нарушава образуването на биваленти и правилното протичане на _.;гени, мейозата;Тема 50
Транслокацията е междухромозомна мутация, при която се обменят _ между _ хромозоми.;фрагменти, нехомоложни;Тема 50
Резултатът от транслокацията е промяна в групите на _ на гените в _ хромозоми. ;скачване, нехомоложни;Тема 50
Геномните мутации са два вида: _ и _.;анеуплоидия, полиплоидия;Тема 50
При геномните мутации има промяна в _ на хромозомите, без да се променя _ им.;броя, структурата;Тема 50
Полиплоидията е геномна мутация, при която броят на _ е увеличен с един или повече _ хромозомни набори. ;хромозомите, хаплоидни;Тема 50
При растенията полиплоидията е два вида: _ и _.;автополиплоидия, алополиплоидия;Тема 50
За животните полиплоидията е _ или _ мутация.;летална, полулетална;Тема 50
Анеуплоидията е геномна мутация, при която броят на _ е променен от загуба или добавяне на _ хромозоми от хромозомния набор.;хромозомите, отделни;Тема 50
Тризомия се получава, когато нормална гамета се оплоди от гамета с хромозомен набор _ хромозоми и от зиготата се развива индивид с хромозомен набор _.;n+1, 2n+1;Тема 50
Когато кодон за една _ се превърне в един от стоп кодоните, в резултат на което транслацията преждевременно спира, мутацията се нарича _.;аминокиселина, безсмислена;Тема 50
Случайно възникналите в природата мутации се наричат _, а предизвиканите целенасочено от човека мутации са _.;спонтанни, индуцирани;Тема 50
Когато сестринските _ на хромозомата не ce разделят през _ на мейозата, се получават две мутирали гамети. ;хроматиди, анафаза ІІ;Тема 50
Инверсиите намалят плодовитостта, тъй като през _  на мейозата се нарушава образуването на биваленти и не се образуват годни _.;профаза І, гамети;Тема 50
При полиплоидията броят на _ се запазва непроменен, но се увеличава броят на _ в тях.;гените, алелите;Тема 51
Наследствените болести при човека се разделят на две големи групи: _ и _ болести.;хромозомни, молекулни;Тема 51
Сърповидно-клетъчната анемия е резултат от _ мутация в ген, кодиращ бета-веригата на _.;точкова, хемоглобина;Тема 51
Мутациите, които водят до синтезиране на _ хемоглобини, предизвикват заболявания, наречени _.;анормални, хемоглобинопатии;Тема 51
Синдромът на Едуардс е пример за _ мутация и се дължи на тризомия на _ хромозома. ;геномна, 18;Тема 51
Албинизмът е пример за наследствена болест, при която не се синтезира определен _ и липсва краен _ в биохимичната реакция.;ензим, продукт;Тема 51
При хемофилията има рецесивна мутация на ген в _ хромозомата. Рецесивните хомозиготи по тази мутация не оцеляват и от това заболяване страдат само _.;Х, мъже;Тема 51
При фармако-генетичните дефекти липсват определени _ и това води до промяна в действието на много _.;ензими, лекарства;Тема 51
Синдромът котешко мяукане е пример за _ мутация и основният симптом е свързан с аномалии в _ апарат. ;хромозомна, гласовия;Тема 51
Синдромът на Прайдар-Уили е пример за _ мутация и е резултат от _ в 15-а хромозома. ;хромозомна, делеция;Тема 51
Причина за далтонизма е _ мутация на ген в Х-хромозомата, като тя не е _ и от нея страдат и мъже, и жени.;рецесивна, летална;Тема 51
Синдромът на Даун е пример за _ мутация, при която има _ на 21-ва хромозома. ;геномна, тризомия;Тема 51
Кариотипът на болните със синдрома на Даун се обозначава с _ или _.;47 XX + 21, 47 ХУ + 21;Тема 51
Синдромът на Патау е пример за _ мутация, при която има тризомия на _ хромозома. ;геномна, 13;Тема 51
Синдромът на Търнър е пример за _ на Х-хромозомата, при която болните са с недоразвити _ органи и дефекти в развитието на костите, сърцето и отделителната система. ;анеуплоидия (монозомия), полови;Тема 51
Синдромът на Клайнфелтър е пример за _ на Х-хромозомата и кариотипът на хората е _.;анеуплоидия, 47 ХХУ;Тема 51
Синдромът на котешкото мяукане се дължи на _ в _ хромозома.;делеция, пета;Тема 51
Фенилкетонурията се унаследява автозомно - _ и е свързана с дефект в _, който участва в обмяната на аминокиселината фенилаланин.;рецесивно, ензим;Тема 51
Автозомно-доминантните заболявания се проявяват фенотипно както в _ по доминантния алел на гена, така и в _ индивиди.;хомозиготните, хетерозиготните;Тема 52
Индивидите на даден вид населяват определена територия, наречена _ на вида. В границите на своя ареал те живеят в групи - _.;ареал, популации;Тема 52
Географската популация е съставена от _ на даден вид, които обитават територия с географски _ условия на живот.;индивиди, еднородни;Тема 52
Демографската структура се определя от _ и _  състав на популацията.;възрастовия, половия;Тема 52
Българската _ и _ са богати на ендемити.;флора, фауна;Тема 52
Индивидите, обитаващи различните петна, формират _ популации, които са свързани помежду си чрез процесите на разселване. Тази сложна и динамична структура се нарича _.;локални, метапопулация;Тема 52
Плътността на популацията е величина, която се определя от количеството на индивидите или тяхната биомаса на единица _, или _.;площ, обем;Тема 52
Популационната динамика се определя и от миграционните процеси - така се наричат  процесите на  _ или _ на индивиди в популацията на животинските видове.;напускане, прииждане;Тема 52
Скоростта на нарастване на популацията се определя от разликата между _ и _.;раждаемостта, смъртността;Тема 52
Полово зрели индивиди са тези, които са в _ възраст и участват в _.;репродуктивна, размножаването;Тема 52
За популациите на всички видове е характерна _, пространствена и _ структура.;демографска, генетична;Тема 53
По начина на образуването си биоценозите биват _ и _.;естествени, изкуствени;Тема 53
Биоценозата представлява съвкупност от популации на различни видове, _, _ и микроорганизми.;растения, животни;Тема 53
Пространствената структура на биоценозата бива два вида: _ и _.;морфологична, функционална;Тема 53
Вертикалната диференциация природните e една от важните отличителни на черти на природните _ и позволява по-ефективното оползотворяване на _ светлина.;биоценози, слънчевата;Тема 53
"Най-важна съставна част на индивидуалните консорции е _ организъм, наричан _ на консорцията.
";автотрофният, ядро;Тема 53
Доминантните и всички останали видове растения и животни образуват _ на дадена _.;биоразнообразието, биоценоза;Тема 53
Взаимоотношение, при което за единния вид то носи _ характер, а за другия е безразлично, се нарича _.;отрицателен, аменсализъм;Тема 53
Индивиди от един вид, наречен _, използват продължително време ресурсите на друг вид наречен, _, без обезателно да причиняват неговата гибел.;паразит, гостоприемник;Тема 53
Хищничеството се явява най-мощният двигател на _ и _ през хранителните вериги.;вещества, енергия;Тема 53
Разграничават се два вида хранителни вериги _ и _.;пасищна, детритна;Тема 53
Хранителните _ не са изолирани една от друга, а в повечето случаи са свързани и тясно преплетени в образуване на структура наречена хранителна _.;вериги, мрежа;Тема 54
Кръговратът на веществата е затворен цикъл, който включва _ и _ фонд.;резервен, обменен;Тема 54
Екосистема е единство между _ и _ в което се осъществява непрекъснат кръговрат на веществата и поток на енергия.;биоценоза, биотоп;Тема 54
Скоростта, с която слънчевата енергия се усвоява от _ в процеса фотосинтеза, натрупва се под формата на органични вещества и се използва като храна от _, се нарича продуктивност на екосистемата.;продуцентите, консументите;Тема 54
Биомасата на растенията се нарича _, а на животните _.;фитомаса, зоомаса;Тема 54
Сукцесията довежда _  до _ състояние.;екосистемата, равновесно;Тема 54
Вследствие на бавното _ на мъртвите организмови останки в почвата се образува _, който впоследствие се минерализира.;разлагане, хумус;Тема 54
В зависимост от вида на биотопа се различават _ и _ екосистеми.;водни, сухоземни;Тема 54
От гледна точка на трофичните взаимоотношения екосистемата притежава два основни блока _ и _.;автотрофен, хетеротрофен;Тема 54
Растенията _ вода чрез корените си и част от нея _ чрез листата.;всмукват, изпаряват;Тема 54
Микроорганизмите _ разграждат останките от мъртвите организми и връщат _ в атмосферата.;денитрификатори, азота;Тема 54
Материята циркулира _ в кръговрата на веществата, а енергията преминава _ през екосистемата.;непрекъснато, еднопосочно;Тема 55
Еволюцията е от единство два процеса: _ и _.;микроеволюция, макроеволюция;Тема 55
Основни еволюционни единици са _ и _.;популациите, видовете;Тема 55
Изменения в генофонда на популацията се получават в резултат на _, _ и изолация.;миграции, мутации;Тема 55
За еволюцията не е важно _ на отделния индивид, а неговият принос в _ на популацията.;преживяването, генофонда;Тема 55
Под _ се разбира промяна в _ на алелите в поколението на малочислена популация поради случайни причини.;генен дрейф, честота;Тема 55
Редица животни периодично или случайно попадат в критични ситуации на средата на живот, в резултат на което _ на популацията рязко _.;числеността, намалява;Тема 55
Микроеволюцията обхваща еволюционни процеси, които водят до промяна в _ състав на популациите и до възникване на нови _.;генетичния, видове;Тема 55
Основна движеща сила на микроеволюцията е _, който определя _ характер на еволюцията.;естествения отбор, приспособителния;Тема 55
Мутациите са изменения с _ характер и водят до промяна в _ състав на популацията.;наследствен, генетичния;Тема 55
Еволюционните процеси, които водят до промяна в _ на популациите и до възникване на _ се наричат микроеволюционни процеси.;генофонда, нови видове;Тема 56
Предпоставка за _ e _ от воден към сухоземен начин на живот.;макроеволюция, преминаването;Тема 56
Макроеволюцията обхваща надвидовите систематични единици и се осъществява в _ периоди от време и на _ територии.;дълги, обширни;Тема 56
Всеки вид е _ категория и еволюционна _.;систематична, единица;Тема 56
Възникването на нови надвидови систематични единици е резултат от _, паралелна и _ еволюция.;дивергентна, конвергентна;Тема 56
Видове с _ произход се обединяват в нов _.;близкородствен, род;Тема 56
Ha _ ниво, еволюцията се реализира чрез _ процеси.;надвидово, макроеволюционни;Тема 56
При паралелната еволюция независимо се развиват _ признаци в еволюцията на _ видове или популации, живеещи на различни място по различно време.;сходни, близкородствени;Тема 56
При _ еволюция се сближават белези на _ неродствени групи организми, които живеят в обща среда.;конвергентна, генетично;Тема 56
Еволюцията, при която се _ белезите на видове с _ се нарича дивергентна.;раздалечават, общ произход;Тема 56
Еволюция, която води до формиране на по-високи по ранг _ от вида, се нарича _.;систематични групи, макроеволюция;Тема 57
Макроеволюцията е свързана с _ на уникални _ събития, които очертават бъдещото развитие на видовете.;възникването, еволюционни;Тема 57
Катаморфозите водят до _ изменения, които са свързани с преминаването на организмите към _ условия на живот.;приспособителни, специфични;Тема 57
Ценогенезите водят до _ на шансовете за оцеляване в ранните етапи от _.;увеличаване, индивидуалното развитие;Тема 57
Основни насоки на макроеволюцията са биологичен _ и биологичен _.;прогрес, регрес;Тема 57
Идиоадаптациите водят до _ към условията на средата, без да са придружени от _ в устройството на организмите.;приспособяване, усложняване;Тема 57
В резултат на _ организмите заемат за първи път нови територии и се образуват нови големи _ групи.;ароморфози, систематични;Тема 57
При биологичния прогрес броят на подчинените групи се _ и продължава тяхната _.;увеличава, еволюция;Тема 57
Различните процеси в природата, чрез които се осъществява _ се наричат _ на еволюцията.;биологичния прогрес, пътища;Тема 57
Крайно специализираните организми изчерпват _ си възможности поради резки промени на _ фактори на средата.;приспособителните, абиотичните;Тема 57
Специализацията _ еволюционните възможности на вида и при промяна в средата, той може да _.;намалява, изчезне (загине);Тема 58
Най-ранният представител на рода Homo е Homo _, който се определя още и като късен грацилен _.;habilis, австралопитек;Тема 58
Първите представители на семейството на хоминидите са _, чийто обем на мозъка бил около _ от мозъка на съвременния човек.;австралопитеците, 1/3;Тема 58
Палеоантропите, които населявали области с по-студен климат, живеели в _ и изработвали разнообразни _.;пещери, сечива;Тема 58
Преди 10-30 хил. години неоантропите започнали да се занимават с примитивно _ и _.;земеделие, скотовъдство;Тема 58
Преди 100 000 години се е появил _, който започнал да се разселва от _.;неоантропът, Африка;Тема 58
Палеоантрополозите приемат неандерталците за _  от еволюцията на Homo _.;сляп клон, sapiens;Тема 58
_ са доживели последните си дни сред хора от съвременен тип - нашите прародители _.;неандерталците, кроманьонците;Тема 58
Приема се, че палеонтологичната история на човека е преминала през следните етапи: _, _ палеоантропи и неоантропи.;австралопитеци, архантропи;Тема 58
Два вида фактори са действали едновременно в хода на антропогенезата - _ и _.;биологични, социални;Тема 58
Всеядният тип хранене осигурява на човека необходимия минимум от _, а поднасянето на храната в устата с помощта на ръцете води до на _ челюстите.;аминокиселини, скъсяване;Тема 58
Зоните на кората на главния мозък, свързани с координация на волевите движения, _, зрението и _  се усложняват.;слуха, говора;Тема 58
В хода на антропогенезата се появява _ мозъчна кора, която осигурява нови възможности за функционални връзки между невроните. Така се развива _ сигнална система.;шестслойната, втора;Тема 58
Освен с плодове, прадедите на човека започват да се хранят със _, а също и с _.;семена, месо;Тема 58
Във връзка с промяната на типа на хранене възниква необходимостта храната да се стрива. _ постепенно придобиват плоска повърхност, а _ и кучешките зъби стават по-малки.;Кътниците, резците;Тема 58
Промените, свързани с изправеното ходене, са следните: _ на предно-задния размер на гръдния кош. Горните крайници се _ и вместо за ходене, се използват за работа.;намаляване, скъсяват;Тема 58
Органът, който се изменя най-съществено в хода на антропогенезата, е _ мозък. Неговата _ прогресивно се увеличава.;главният, маса;Тема 58
В ранните етапи на антропогенезата са действали _ фактори, като водеща е била ролята на _.;биологичните, естествения отбор;Тема 58
Биологичната еволюция на човека се осъществява от елементарните еволюционни фактори: миграциите, _, популационни вълни, _ и естественият отбор.;мутациите, изолацията;Тема 59
Общият принцип в устройството на тялото на човека и на гръбначните животни се изразява в наличие на вътрешна опора на тялото - _ стълб, изграден от _.;гръбначен, прешлени;Тема 59
Биогенетичният закон гласи, че _ развитие е кратко и непълно повторение на _ развитие на вида.;индивидуалното, историческото;Тема 59
Съвременната физиология установява, че _ групи на шимпанзето и човека ca _.;кръвните, еднакви;Тема 59
Най-важният инструмент в _ биология е събирането на база данни за _ последователност на ДНК на много биологични видове.;молекулярната, нуклеотидната;Тема 59
Едно от най-ярките доказателства в подкрепа на _ произход на организмите е _ генетичен код, който е еднакъв при всички организми.;общия, универсалния;Тема 59
Съвременната еволюционна теория се основава на много _ за естествения _ на видовете.;доказателства, произход;Тема 59
Органи, които са недоразвити и са загубили основната си функция в хода на _, но се срещат при всички индивиди от дадената група се наричат _.;еволюцията, рудиментарни;Тема 59
Атавизмите показват _ на човека с останалите _ животни.;родството, гръбначни;Тема 59
Рудиментарен орган при човека е закърнелият _, в резултат от използването на _ обработена храна.;апендикс, термично;Тема 59
Броят на хромозомите в кариотипа на човека е _, а на шимпанзето - _.;46, 48;Тема 60
Фосилите са запазени в земните пластове _ от организми, които са живели в _ геологични ери.;останки, минали;Тема 60
Трилобитите са ръководни вкаменелости за периода _, а бозайниците за периода _.;камбрий, терциер;Тема 60
